"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0007276","GO:0007276","gamete generation",378,-0.526714273038015,-1.75832643799533,2.25203437189597e-10,4.80944460462104e-08,3.9929754694964e-08,1953,"tags=34%, list=17%, signal=29%","ENSG00000115806/ENSG00000122970/ENSG00000116455/ENSG00000164889/ENSG00000188613/ENSG00000213024/ENSG00000005513/ENSG00000134278/ENSG00000148200/ENSG00000058668/ENSG00000169083/ENSG00000174720/ENSG00000152661/ENSG00000105011/ENSG00000163501/ENSG00000198783/ENSG00000145388/ENSG00000115392/ENSG00000078549/ENSG00000125398/ENSG00000275793/ENSG00000145491/ENSG00000105948/ENSG00000132436/ENSG00000274529/ENSG00000087903/ENSG00000071626/ENSG00000168385/ENSG00000155530/ENSG00000221829/ENSG00000196116/ENSG00000149311/ENSG00000131914/ENSG00000168556/ENSG00000179636/ENSG00000121774/ENSG00000175792/ENSG00000047188/ENSG00000110492/ENSG00000082175/ENSG00000237649/ENSG00000001626/ENSG00000179218/ENSG00000182749/ENSG00000164104/ENSG00000140463/ENSG00000152430/ENSG00000111837/ENSG00000133105/ENSG00000160401/ENSG00000187475/ENSG00000166086/ENSG00000158169/ENSG00000125863/ENSG00000163661/ENSG00000118690/ENSG00000144061/ENSG00000162039/ENSG00000196074/ENSG00000205944/ENSG00000136811/ENSG00000111877/ENSG00000198765/ENSG00000141255/ENSG00000166171/ENSG00000125319/ENSG00000177707/ENSG00000136492/ENSG00000100360/ENSG00000163806/ENSG00000272514/ENSG00000162782/ENSG00000095002/ENSG00000137098/ENSG00000101104/ENSG00000177138/ENSG00000141577/ENSG00000256453/ENSG00000136449/ENSG00000095627/ENSG00000188486/ENSG00000181378/ENSG00000104044/ENSG00000144451/ENSG00000128242/ENSG00000134874/ENSG00000120498/ENSG00000174948/ENSG00000160284/ENSG00000180113/ENSG00000161800/ENSG00000132972/ENSG00000173769/ENSG00000137819/ENSG00000070404/ENSG00000164113/ENSG00000173809/ENSG00000112029/ENSG00000148935/ENSG00000161594/ENSG00000084674/ENSG00000184571/ENSG00000112981/ENSG00000133101/ENSG00000143452/ENSG00000077800/ENSG00000170820/ENSG00000188372/ENSG00000087586/ENSG00000121621/ENSG00000131747/ENSG00000137090/ENSG00000122641/ENSG00000112530/ENSG00000100918/ENSG00000112742/ENSG00000160188/ENSG00000166851/ENSG00000134057/ENSG00000157456/ENSG00000101489/ENSG00000180616/ENSG00000160207/ENSG00000100078/ENSG00000132681/ENSG00000152670/ENSG00000141384/ENSG00000138587/ENSG00000017427/ENSG00000164708"
"GO:0065004","GO:0065004","protein-DNA complex assembly",132,-0.636699479236223,-2.01082357496348,1.28586198244779e-09,2.2145861691254e-07,1.83862981598901e-07,2802,"tags=52%, list=25%, signal=40%","ENSG00000165916/ENSG00000134480/ENSG00000105447/ENSG00000111358/ENSG00000110768/ENSG00000093009/ENSG00000120334/ENSG00000141510/ENSG00000181163/ENSG00000063978/ENSG00000132475/ENSG00000161057/ENSG00000151725/ENSG00000119335/ENSG00000136936/ENSG00000154767/ENSG00000100519/ENSG00000166508/ENSG00000145736/ENSG00000189060/ENSG00000189403/ENSG00000105011/ENSG00000147601/ENSG00000125398/ENSG00000117505/ENSG00000106399/ENSG00000132383/ENSG00000132780/ENSG00000075856/ENSG00000087191/ENSG00000099284/ENSG00000013275/ENSG00000143799/ENSG00000135336/ENSG00000175792/ENSG00000127616/ENSG00000164104/ENSG00000162521/ENSG00000187475/ENSG00000112118/ENSG00000100297/ENSG00000188312/ENSG00000112312/ENSG00000117748/ENSG00000178460/ENSG00000118900/ENSG00000104738/ENSG00000129534/ENSG00000076003/ENSG00000188486/ENSG00000051180/ENSG00000197837/ENSG00000167670/ENSG00000102384/ENSG00000196497/ENSG00000073111/ENSG00000166451/ENSG00000119969/ENSG00000101812/ENSG00000167842/ENSG00000102901/ENSG00000159055/ENSG00000100162/ENSG00000183598/ENSG00000117724/ENSG00000159259/ENSG00000126787/ENSG00000138778/ENSG00000123219"
"GO:0007346","GO:0007346","regulation of mitotic cell cycle",412,-0.500375156034095,-1.67457067941593,2.92282154885755e-09,4.72877098465165e-07,3.92599730214965e-07,2744,"tags=40%, list=24%, signal=31%","ENSG00000164754/ENSG00000154611/ENSG00000167797/ENSG00000149930/ENSG00000128908/ENSG00000167657/ENSG00000008128/ENSG00000164695/ENSG00000004897/ENSG00000105325/ENSG00000205629/ENSG00000008018/ENSG00000179271/ENSG00000131931/ENSG00000141510/ENSG00000108671/ENSG00000222028/ENSG00000124006/ENSG00000047410/ENSG00000100902/ENSG00000198176/ENSG00000108344/ENSG00000108465/ENSG00000175216/ENSG00000154229/ENSG00000101004/ENSG00000153107/ENSG00000161057/ENSG00000110200/ENSG00000106477/ENSG00000198791/ENSG00000101412/ENSG00000088986/ENSG00000086827/ENSG00000084073/ENSG00000126067/ENSG00000154767/ENSG00000172113/ENSG00000096717/ENSG00000175166/ENSG00000148019/ENSG00000100519/ENSG00000005249/ENSG00000140534/ENSG00000041357/ENSG00000131462/ENSG00000275700/ENSG00000204569/ENSG00000100567/ENSG00000213024/ENSG00000137337/ENSG00000126001/ENSG00000181817/ENSG00000198355/ENSG00000089053/ENSG00000183765/ENSG00000100462/ENSG00000126457/ENSG00000198797/ENSG00000198783/ENSG00000136930/ENSG00000172613/ENSG00000109132/ENSG00000196230/ENSG00000143106/ENSG00000179051/ENSG00000099341/ENSG00000020922/ENSG00000168411/ENSG00000167244/ENSG00000106462/ENSG00000103035/ENSG00000118655/ENSG00000106399/ENSG00000074054/ENSG00000072864/ENSG00000135679/ENSG00000185627/ENSG00000103540/ENSG00000115233/ENSG00000100823/ENSG00000138035/ENSG00000176248/ENSG00000087191/ENSG00000149311/ENSG00000154473/ENSG00000013275/ENSG00000131467/ENSG00000151247/ENSG00000127564/ENSG00000053900/ENSG00000178295/ENSG00000047188/ENSG00000137103/ENSG00000173692/ENSG00000188229/ENSG00000213397/ENSG00000147874/ENSG00000092853/ENSG00000097046/ENSG00000163781/ENSG00000214367/ENSG00000136811/ENSG00000151849/ENSG00000154920/ENSG00000103056/ENSG00000095002/ENSG00000288000/ENSG00000117748/ENSG00000146648/ENSG00000075218/ENSG00000147316/ENSG00000146670/ENSG00000141577/ENSG00000138411/ENSG00000131351/ENSG00000164109/ENSG00000173207/ENSG00000159147/ENSG00000132646/ENSG00000040275/ENSG00000198835/ENSG00000128789/ENSG00000124688/ENSG00000168309/ENSG00000112029/ENSG00000166483/ENSG00000103995/ENSG00000129173/ENSG00000138182/ENSG00000140015/ENSG00000072571/ENSG00000178999/ENSG00000147082/ENSG00000118193/ENSG00000078725/ENSG00000148773/ENSG00000129355/ENSG00000136122/ENSG00000175063/ENSG00000165891/ENSG00000088325/ENSG00000174442/ENSG00000011426/ENSG00000087586/ENSG00000137090/ENSG00000152240/ENSG00000117724/ENSG00000126787/ENSG00000170312/ENSG00000138778/ENSG00000169679/ENSG00000143476/ENSG00000112742/ENSG00000166851/ENSG00000134057/ENSG00000117650/ENSG00000161692/ENSG00000142731/ENSG00000156509/ENSG00000080986/ENSG00000138798/ENSG00000017427/ENSG00000136235"
"GO:0071824","GO:0071824","protein-DNA complex subunit organization",157,-0.605857156683145,-1.92730928957868,8.4230954666515e-09,1.28488304847007e-06,1.06675654165622e-06,2802,"tags=46%, list=25%, signal=36%","ENSG00000165916/ENSG00000134480/ENSG00000105447/ENSG00000128908/ENSG00000111358/ENSG00000110768/ENSG00000093009/ENSG00000120334/ENSG00000141510/ENSG00000181163/ENSG00000063978/ENSG00000132475/ENSG00000161057/ENSG00000151725/ENSG00000119335/ENSG00000136936/ENSG00000154767/ENSG00000100519/ENSG00000166508/ENSG00000066117/ENSG00000145736/ENSG00000189060/ENSG00000189403/ENSG00000105011/ENSG00000189308/ENSG00000147601/ENSG00000125398/ENSG00000117505/ENSG00000106399/ENSG00000132383/ENSG00000132780/ENSG00000178028/ENSG00000075856/ENSG00000087191/ENSG00000099284/ENSG00000013275/ENSG00000143799/ENSG00000135336/ENSG00000175792/ENSG00000127616/ENSG00000164104/ENSG00000162521/ENSG00000187475/ENSG00000112118/ENSG00000100297/ENSG00000188312/ENSG00000112312/ENSG00000117748/ENSG00000178460/ENSG00000118900/ENSG00000104738/ENSG00000129534/ENSG00000076003/ENSG00000188486/ENSG00000051180/ENSG00000197837/ENSG00000167670/ENSG00000102384/ENSG00000196497/ENSG00000073111/ENSG00000166451/ENSG00000119969/ENSG00000101812/ENSG00000167842/ENSG00000102901/ENSG00000159055/ENSG00000100162/ENSG00000183598/ENSG00000117724/ENSG00000159259/ENSG00000126787/ENSG00000138778/ENSG00000123219"
"GO:0050900","GO:0050900","leukocyte migration",259,0.429930741567198,1.87872397712422,1.06614576523956e-08,1.53841952449028e-06,1.27725172615186e-06,1825,"tags=35%, list=16%, signal=30%","ENSG00000211899/ENSG00000160683/ENSG00000007908/ENSG00000112175/ENSG00000150455/ENSG00000075340/ENSG00000162897/ENSG00000115232/ENSG00000137801/ENSG00000134830/ENSG00000162692/ENSG00000119630/ENSG00000133789/ENSG00000101336/ENSG00000169313/ENSG00000169508/ENSG00000177398/ENSG00000101280/ENSG00000122592/ENSG00000100600/ENSG00000141968/ENSG00000138135/ENSG00000136160/ENSG00000177628/ENSG00000110080/ENSG00000168918/ENSG00000177105/ENSG00000165025/ENSG00000174600/ENSG00000261371/ENSG00000119919/ENSG00000021488/ENSG00000182578/ENSG00000183087/ENSG00000089060/ENSG00000196415/ENSG00000140678/ENSG00000015413/ENSG00000147443/ENSG00000128340/ENSG00000141655/ENSG00000130300/ENSG00000166923/ENSG00000167207/ENSG00000171522/ENSG00000153208/ENSG00000160255/ENSG00000147573/ENSG00000145147/ENSG00000204472/ENSG00000063660/ENSG00000127129/ENSG00000124126/ENSG00000107562/ENSG00000183018/ENSG00000172817/ENSG00000091879/ENSG00000165731/ENSG00000110651/ENSG00000136286/ENSG00000121966/ENSG00000100311/ENSG00000196639/ENSG00000151651/ENSG00000162512/ENSG00000168329/ENSG00000213949/ENSG00000197635/ENSG00000271447/ENSG00000204305/ENSG00000121053/ENSG00000102879/ENSG00000157404/ENSG00000168003/ENSG00000186810/ENSG00000090863/ENSG00000143369/ENSG00000111679/ENSG00000164251/ENSG00000102181/ENSG00000120129/ENSG00000151490/ENSG00000135046/ENSG00000126353/ENSG00000158769/ENSG00000170890/ENSG00000105974/ENSG00000171608/ENSG00000119535/ENSG00000177119/ENSG00000107099"
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",296,-0.52860708985248,-1.74568164747833,1.10914118017671e-08,1.55834335814828e-06,1.29379321599006e-06,2904,"tags=44%, list=25%, signal=34%","ENSG00000101367/ENSG00000007168/ENSG00000101224/ENSG00000277791/ENSG00000175203/ENSG00000165916/ENSG00000135249/ENSG00000164754/ENSG00000154611/ENSG00000167797/ENSG00000149930/ENSG00000128908/ENSG00000164695/ENSG00000004897/ENSG00000105325/ENSG00000205629/ENSG00000008018/ENSG00000141510/ENSG00000108671/ENSG00000222028/ENSG00000047410/ENSG00000100902/ENSG00000198176/ENSG00000108344/ENSG00000108465/ENSG00000175216/ENSG00000101004/ENSG00000153107/ENSG00000161057/ENSG00000110200/ENSG00000106477/ENSG00000198791/ENSG00000101412/ENSG00000088986/ENSG00000086827/ENSG00000126067/ENSG00000154767/ENSG00000175166/ENSG00000148019/ENSG00000100519/ENSG00000005249/ENSG00000140534/ENSG00000041357/ENSG00000131462/ENSG00000100567/ENSG00000126001/ENSG00000181817/ENSG00000089053/ENSG00000183765/ENSG00000126457/ENSG00000198783/ENSG00000136930/ENSG00000109132/ENSG00000196230/ENSG00000143106/ENSG00000179051/ENSG00000099341/ENSG00000020922/ENSG00000168411/ENSG00000106462/ENSG00000103035/ENSG00000074054/ENSG00000072864/ENSG00000135679/ENSG00000185627/ENSG00000103540/ENSG00000115233/ENSG00000100823/ENSG00000176248/ENSG00000087191/ENSG00000149311/ENSG00000154473/ENSG00000013275/ENSG00000131467/ENSG00000053900/ENSG00000178295/ENSG00000173692/ENSG00000188229/ENSG00000213397/ENSG00000147874/ENSG00000092853/ENSG00000097046/ENSG00000163781/ENSG00000214367/ENSG00000136811/ENSG00000151849/ENSG00000117748/ENSG00000146648/ENSG00000075218/ENSG00000146670/ENSG00000141577/ENSG00000138411/ENSG00000131351/ENSG00000164109/ENSG00000159147/ENSG00000132646/ENSG00000040275/ENSG00000198835/ENSG00000128789/ENSG00000124688/ENSG00000168309/ENSG00000112029/ENSG00000166483/ENSG00000103995/ENSG00000129173/ENSG00000140015/ENSG00000072571/ENSG00000178999/ENSG00000147082/ENSG00000118193/ENSG00000129355/ENSG00000175063/ENSG00000165891/ENSG00000088325/ENSG00000011426/ENSG00000087586/ENSG00000152240/ENSG00000117724/ENSG00000126787/ENSG00000170312/ENSG00000138778/ENSG00000169679/ENSG00000143476/ENSG00000112742/ENSG00000166851/ENSG00000134057/ENSG00000117650/ENSG00000161692/ENSG00000142731/ENSG00000080986/ENSG00000136235"
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",76,0.620051186247483,2.37053744023201,1.89445777927247e-08,2.46695367891115e-06,2.04815448228918e-06,2903,"tags=76%, list=25%, signal=57%","ENSG00000233927/ENSG00000162244/ENSG00000125691/ENSG00000182899/ENSG00000197756/ENSG00000171858/ENSG00000158552/ENSG00000164587/ENSG00000231500/ENSG00000142534/ENSG00000134419/ENSG00000156482/ENSG00000063177/ENSG00000174748/ENSG00000145592/ENSG00000083845/ENSG00000167526/ENSG00000105640/ENSG00000148303/ENSG00000109475/ENSG00000161016/ENSG00000112306/ENSG00000137154/ENSG00000147604/ENSG00000108107/ENSG00000136942/ENSG00000110700/ENSG00000166441/ENSG00000198918/ENSG00000182774/ENSG00000149273/ENSG00000142937/ENSG00000221983/ENSG00000118181/ENSG00000008988/ENSG00000198242/ENSG00000131469/ENSG00000188846/ENSG00000163682/ENSG00000114391/ENSG00000171863/ENSG00000145425/ENSG00000142541/ENSG00000142676/ENSG00000172809/ENSG00000170889/ENSG00000130255/ENSG00000198755/ENSG00000197958/ENSG00000174444/ENSG00000122026/ENSG00000105372/ENSG00000115268/ENSG00000105193/ENSG00000089009/ENSG00000168028/ENSG00000137818/ENSG00000108298"
"GO:0007281","GO:0007281","germ cell development",140,-0.618303775236356,-1.95483176987017,2.04931122588233e-08,2.60506491309185e-06,2.16281944165175e-06,1524,"tags=41%, list=13%, signal=36%","ENSG00000275793/ENSG00000145491/ENSG00000105948/ENSG00000274529/ENSG00000087903/ENSG00000221829/ENSG00000149311/ENSG00000131914/ENSG00000168556/ENSG00000047188/ENSG00000110492/ENSG00000001626/ENSG00000182749/ENSG00000164104/ENSG00000140463/ENSG00000133105/ENSG00000160401/ENSG00000166086/ENSG00000158169/ENSG00000125863/ENSG00000163661/ENSG00000118690/ENSG00000136811/ENSG00000198765/ENSG00000177707/ENSG00000136492/ENSG00000272514/ENSG00000162782/ENSG00000095002/ENSG00000101104/ENSG00000177138/ENSG00000141577/ENSG00000256453/ENSG00000095627/ENSG00000181378/ENSG00000104044/ENSG00000144451/ENSG00000134874/ENSG00000174948/ENSG00000173769/ENSG00000137819/ENSG00000164113/ENSG00000112029/ENSG00000161594/ENSG00000112981/ENSG00000143452/ENSG00000188372/ENSG00000087586/ENSG00000137090/ENSG00000112530/ENSG00000100918/ENSG00000160188/ENSG00000134057/ENSG00000101489/ENSG00000100078/ENSG00000141384/ENSG00000017427"
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",62,-0.709138638510861,-2.05817904144004,8.93251281762608e-08,9.35111488888346e-06,7.763634979365e-06,1276,"tags=52%, list=11%, signal=46%","ENSG00000168556/ENSG00000179636/ENSG00000140463/ENSG00000160401/ENSG00000125863/ENSG00000118690/ENSG00000122735/ENSG00000284862/ENSG00000158486/ENSG00000166171/ENSG00000272514/ENSG00000141577/ENSG00000162643/ENSG00000183914/ENSG00000151023/ENSG00000181378/ENSG00000144451/ENSG00000096093/ENSG00000165506/ENSG00000039139/ENSG00000141519/ENSG00000141013/ENSG00000084674/ENSG00000080572/ENSG00000146221/ENSG00000131044/ENSG00000172426/ENSG00000167858/ENSG00000100078/ENSG00000132681/ENSG00000152670/ENSG00000158023"
"GO:0060285","GO:0060285","cilium-dependent cell motility",62,-0.709138638510861,-2.05817904144004,8.93251281762608e-08,9.35111488888346e-06,7.763634979365e-06,1276,"tags=52%, list=11%, signal=46%","ENSG00000168556/ENSG00000179636/ENSG00000140463/ENSG00000160401/ENSG00000125863/ENSG00000118690/ENSG00000122735/ENSG00000284862/ENSG00000158486/ENSG00000166171/ENSG00000272514/ENSG00000141577/ENSG00000162643/ENSG00000183914/ENSG00000151023/ENSG00000181378/ENSG00000144451/ENSG00000096093/ENSG00000165506/ENSG00000039139/ENSG00000141519/ENSG00000141013/ENSG00000084674/ENSG00000080572/ENSG00000146221/ENSG00000131044/ENSG00000172426/ENSG00000167858/ENSG00000100078/ENSG00000132681/ENSG00000152670/ENSG00000158023"
"GO:0006695","GO:0006695","cholesterol biosynthetic process",59,-0.717933599137096,-2.06654469928843,9.63904620944167e-08,9.70997504003945e-06,8.06157370168002e-06,1399,"tags=49%, list=12%, signal=43%","ENSG00000198911/ENSG00000143815/ENSG00000132196/ENSG00000170522/ENSG00000172893/ENSG00000167910/ENSG00000205808/ENSG00000113161/ENSG00000001626/ENSG00000118137/ENSG00000109929/ENSG00000148377/ENSG00000099194/ENSG00000100003/ENSG00000147155/ENSG00000079459/ENSG00000149809/ENSG00000167508/ENSG00000116133/ENSG00000147383/ENSG00000169710/ENSG00000052802/ENSG00000110921/ENSG00000001630/ENSG00000084674/ENSG00000112972/ENSG00000160752/ENSG00000160285/ENSG00000104549"
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process",59,-0.717933599137096,-2.06654469928843,9.63904620944167e-08,9.70997504003945e-06,8.06157370168002e-06,1399,"tags=49%, list=12%, signal=43%","ENSG00000198911/ENSG00000143815/ENSG00000132196/ENSG00000170522/ENSG00000172893/ENSG00000167910/ENSG00000205808/ENSG00000113161/ENSG00000001626/ENSG00000118137/ENSG00000109929/ENSG00000148377/ENSG00000099194/ENSG00000100003/ENSG00000147155/ENSG00000079459/ENSG00000149809/ENSG00000167508/ENSG00000116133/ENSG00000147383/ENSG00000169710/ENSG00000052802/ENSG00000110921/ENSG00000001630/ENSG00000084674/ENSG00000112972/ENSG00000160752/ENSG00000160285/ENSG00000104549"
"GO:0042073","GO:0042073","intraciliary transport",43,-0.755446572515307,-2.0854339574072,2.91433754606463e-07,2.50962067071597e-05,2.08357816748355e-05,2215,"tags=77%, list=19%, signal=62%","ENSG00000088986/ENSG00000138036/ENSG00000196659/ENSG00000122970/ENSG00000187240/ENSG00000112144/ENSG00000119333/ENSG00000084731/ENSG00000075945/ENSG00000105948/ENSG00000187535/ENSG00000131437/ENSG00000123607/ENSG00000101350/ENSG00000111837/ENSG00000138002/ENSG00000117155/ENSG00000138175/ENSG00000117245/ENSG00000163913/ENSG00000126870/ENSG00000213123/ENSG00000119650/ENSG00000135338/ENSG00000100360/ENSG00000204104/ENSG00000118965/ENSG00000032742/ENSG00000141577/ENSG00000114446/ENSG00000264364/ENSG00000079974/ENSG00000128581"
"GO:0046649","GO:0046649","lymphocyte activation",379,0.351322269705479,1.58590138379373,3.29061351220645e-07,2.78866437169369e-05,2.31525037592337e-05,2285,"tags=36%, list=20%, signal=29%","ENSG00000012124/ENSG00000211899/ENSG00000160683/ENSG00000105369/ENSG00000124215/ENSG00000150455/ENSG00000162552/ENSG00000008513/ENSG00000159216/ENSG00000115232/ENSG00000134321/ENSG00000162692/ENSG00000179388/ENSG00000133789/ENSG00000169508/ENSG00000081189/ENSG00000141968/ENSG00000164690/ENSG00000077420/ENSG00000010671/ENSG00000124762/ENSG00000177628/ENSG00000066336/ENSG00000127951/ENSG00000168918/ENSG00000165025/ENSG00000106003/ENSG00000128917/ENSG00000101082/ENSG00000131188/ENSG00000119919/ENSG00000183087/ENSG00000189114/ENSG00000128340/ENSG00000137265/ENSG00000177425/ENSG00000152518/ENSG00000110719/ENSG00000167207/ENSG00000119457/ENSG00000173585/ENSG00000171522/ENSG00000000938/ENSG00000153208/ENSG00000135905/ENSG00000048052/ENSG00000166501/ENSG00000160255/ENSG00000134516/ENSG00000204472/ENSG00000164430/ENSG00000124126/ENSG00000168071/ENSG00000139370/ENSG00000125538/ENSG00000056586/ENSG00000100351/ENSG00000196950/ENSG00000122122/ENSG00000185896/ENSG00000167601/ENSG00000161031/ENSG00000153551/ENSG00000100060/ENSG00000172216/ENSG00000156127/ENSG00000135047/ENSG00000198286/ENSG00000125735/ENSG00000110651/ENSG00000184916/ENSG00000005020/ENSG00000105122/ENSG00000204103/ENSG00000151651/ENSG00000102524/ENSG00000070193/ENSG00000198846/ENSG00000165240/ENSG00000165704/ENSG00000136167/ENSG00000065000/ENSG00000197329/ENSG00000076641/ENSG00000104312/ENSG00000197635/ENSG00000204305/ENSG00000102879/ENSG00000197943/ENSG00000157404/ENSG00000081181/ENSG00000123143/ENSG00000136630/ENSG00000118503/ENSG00000065675/ENSG00000111679/ENSG00000164251/ENSG00000108175/ENSG00000158092/ENSG00000135046/ENSG00000126353/ENSG00000168214/ENSG00000105974/ENSG00000171608/ENSG00000160685/ENSG00000020633/ENSG00000107968/ENSG00000131019/ENSG00000107099/ENSG00000166949/ENSG00000124145/ENSG00000143772/ENSG00000163513/ENSG00000143507/ENSG00000138814/ENSG00000100263/ENSG00000168421/ENSG00000137154/ENSG00000101096/ENSG00000171791/ENSG00000106571/ENSG00000185650/ENSG00000067955/ENSG00000132522/ENSG00000149273/ENSG00000131507/ENSG00000147251/ENSG00000185950/ENSG00000105851/ENSG00000069667/ENSG00000071051/ENSG00000126804/ENSG00000103653/ENSG00000155307/ENSG00000077264"
"GO:0034728","GO:0034728","nucleosome organization",76,-0.664123068378266,-1.97497335270536,3.4521154395582e-07,2.87981942684394e-05,2.39093061118085e-05,1818,"tags=41%, list=16%, signal=35%","ENSG00000066117/ENSG00000189060/ENSG00000105011/ENSG00000189308/ENSG00000125398/ENSG00000132780/ENSG00000178028/ENSG00000075856/ENSG00000099284/ENSG00000175792/ENSG00000127616/ENSG00000164104/ENSG00000162521/ENSG00000187475/ENSG00000188312/ENSG00000118900/ENSG00000129534/ENSG00000188486/ENSG00000197837/ENSG00000167670/ENSG00000102384/ENSG00000196497/ENSG00000073111/ENSG00000166451/ENSG00000101812/ENSG00000102901/ENSG00000159055/ENSG00000100162/ENSG00000183598/ENSG00000159259/ENSG00000123219"
"GO:0050853","GO:0050853","B cell receptor signaling pathway",38,0.732120150384738,2.42136129167146,4.07457698462302e-07,3.34679484936959e-05,2.77863055582956e-05,2146,"tags=61%, list=19%, signal=49%","ENSG00000012124/ENSG00000211899/ENSG00000196092/ENSG00000105369/ENSG00000159216/ENSG00000081189/ENSG00000010671/ENSG00000165025/ENSG00000131378/ENSG00000160999/ENSG00000166501/ENSG00000196950/ENSG00000110651/ENSG00000135605/ENSG00000197943/ENSG00000109381/ENSG00000111679/ENSG00000284357/ENSG00000171608/ENSG00000101096/ENSG00000171791/ENSG00000067955/ENSG00000132522"
"GO:0060326","GO:0060326","cell chemotaxis",168,0.460292274162266,1.95938143271157,5.48934389937972e-07,4.27462539711596e-05,3.54894915216831e-05,1814,"tags=40%, list=16%, signal=34%","ENSG00000160683/ENSG00000150455/ENSG00000113721/ENSG00000137801/ENSG00000134830/ENSG00000162692/ENSG00000179388/ENSG00000119630/ENSG00000133789/ENSG00000169508/ENSG00000100600/ENSG00000141968/ENSG00000138135/ENSG00000136160/ENSG00000177105/ENSG00000165025/ENSG00000198121/ENSG00000174600/ENSG00000182578/ENSG00000183087/ENSG00000089060/ENSG00000015413/ENSG00000128340/ENSG00000141655/ENSG00000166923/ENSG00000167207/ENSG00000173585/ENSG00000160255/ENSG00000099250/ENSG00000145147/ENSG00000204472/ENSG00000127129/ENSG00000124126/ENSG00000148400/ENSG00000107562/ENSG00000146242/ENSG00000128512/ENSG00000172817/ENSG00000173578/ENSG00000121966/ENSG00000100311/ENSG00000196639/ENSG00000151651/ENSG00000168329/ENSG00000213949/ENSG00000129048/ENSG00000197635/ENSG00000271447/ENSG00000128052/ENSG00000110934/ENSG00000102879/ENSG00000157404/ENSG00000186810/ENSG00000065675/ENSG00000164251/ENSG00000120129/ENSG00000284357/ENSG00000151490/ENSG00000062598/ENSG00000135046/ENSG00000126353/ENSG00000019991/ENSG00000170890/ENSG00000171608/ENSG00000119535/ENSG00000177119/ENSG00000171680"
"GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.699032414047848,-2.01213835320934,5.60449106196136e-07,4.27462539711596e-05,3.54894915216831e-05,1330,"tags=42%, list=12%, signal=38%","ENSG00000149311/ENSG00000154473/ENSG00000053900/ENSG00000178295/ENSG00000163029/ENSG00000181085/ENSG00000138411/ENSG00000164109/ENSG00000040275/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000178999/ENSG00000143452/ENSG00000148773/ENSG00000175063/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000013810/ENSG00000134057/ENSG00000080986"
"GO:0045214","GO:0045214","sarcomere organization",26,-0.819879461111362,-2.060798709634,6.66032756299217e-07,4.80533633227232e-05,3.98956463268279e-05,761,"tags=27%, list=7%, signal=25%","ENSG00000173991/ENSG00000100625/ENSG00000239474/ENSG00000122367/ENSG00000143318/ENSG00000177791/ENSG00000166317"
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",78,-0.658267133371464,-1.96170793966844,7.64617634797376e-07,5.37143888445157e-05,4.45956351818802e-05,1330,"tags=37%, list=12%, signal=33%","ENSG00000149311/ENSG00000154473/ENSG00000127564/ENSG00000053900/ENSG00000178295/ENSG00000103056/ENSG00000288000/ENSG00000164109/ENSG00000040275/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000138182/ENSG00000178999/ENSG00000148773/ENSG00000136122/ENSG00000087586/ENSG00000137090/ENSG00000117724/ENSG00000126787/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000134057/ENSG00000117650/ENSG00000156509/ENSG00000080986/ENSG00000138798/ENSG00000017427"
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",48,-0.717033686824409,-2.00753282205947,8.56483989095967e-07,5.93865976335502e-05,4.93049087912935e-05,1330,"tags=46%, list=12%, signal=41%","ENSG00000149311/ENSG00000154473/ENSG00000053900/ENSG00000178295/ENSG00000181085/ENSG00000138411/ENSG00000164109/ENSG00000040275/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000178999/ENSG00000175063/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000013810/ENSG00000134057/ENSG00000080986"
"GO:0055002","GO:0055002","striated muscle cell development",72,-0.662491834931237,-1.95740166324587,1.04572264445356e-06,6.89273234412046e-05,5.72259656373483e-05,894,"tags=18%, list=8%, signal=17%","ENSG00000133392/ENSG00000173991/ENSG00000100625/ENSG00000170175/ENSG00000185482/ENSG00000197893/ENSG00000239474/ENSG00000122367/ENSG00000143632/ENSG00000133454/ENSG00000143318/ENSG00000177791/ENSG00000166317"
